comment,is_blocker
"Jessica Cox: Saya pipeline gagal, jadi pekerjaan tertunda untuk saat ini.",True
"Meredith: Due to completed task, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Cristian Santos: Karena sudah selesai, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Karena sedang dikerjakan, saat ini saya tidak bisa melanjutkan task iin. Sudah coba beberapa solusi tapi belum berhasil.",False
"Elaine Serrano: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Matthew Moore: Karena melanjutkan tugas, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
Scott Wilson: belum ada respon.,True
"Lisa Gonzalez: Saya belum ada respon, jadi pekerjaan tertunda untuk saat ini.",True
"Sarah Meadows: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
"Saya akses ditola,k jadi pekerjaan tertunda untuk saat ini.",True
Scott Jenkins: akses ditolak.,True
"I'm server is down, so the task is currently blocked.",True
"Wesley: Due to ongoing development, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Emily: I'm continuing the task, so the task is currently blocked.",False
"Shannon: Due to waiting on another team, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
Paula Johnson: dependensi belum tersedia.,True
"Melissa Jordan: Karena melanjutkan tugas, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
Amanda: access denied.,True
"Willie Edwards: Saya sudah selesai, jadi pekerjaan tertunda untuk saat ini.",False
Danielle: server is down.,True
"Tyler Zavala: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
"Joshua Clark: Karena sedang dikerjakan, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Nathan Vargas: Karena melanjutkan tugas, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Randy Johnson: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Renee Walker: Saya belum ada respon, jadi pekerjaan tertunda untuk saat ini.",True
Leonard Gray: belum ada respon.,True
Wesley Browning: tidak ada kendala.,False
no response yet.,True
"Sara Hamilton: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Victoria Larson: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
"Andrea Davis: Karena dependensi belum tersedia, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Sara Lawrence: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
Edward Arellano: pipeline gagal.,True
Hannah Bell: akses ditolak.,True
Rodney Gilmore: progress aman.,False
sedan gdikerjakan.,False
dependency not available.,True
"Shannon: Due to continuing the task, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Mark: I'm dependency not available, so the task is currently blocked.",True
"Luis Bartlett: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
Jessica Carter: sprint berjalan lancar.,False
"James Greene: Karena tidak ada kendala, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Rebecca Smith: Karena pipeline gagal, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Saya pipeline gagal, jadi pekerjaan tertunda unutk saat ini.",True
Jessica Graham: tidak ada kendala.,False
"Catherine: Due to working fine, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
Jeremy: waiting on another team.,True
"Theresa Martin: Karena masalah credential, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Timothy: Due to waiting on another team, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
"Nicholas Scott: Saya server down, jadi pekerjaan tertunda untuk saat ini.",True
"Angela Owen: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
"Clinton Moore: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
"Mr. John Zavala: Saya tidak bisa akses, jadi pekerjaan tertunda untuk saat ini.",True
progress aamn.,False
"Timothy Adkins: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
"Karena tidak ada kendala, saat ini saya tidak bisa melanjutkan tas kini. Sudah coba beberapa solusi tapi belum berhasil.",False
Jamie: server is down.,True
"Dr. Theresa Sandoval: Saya server down, jadi pekerjaan tertunda untuk saat ini.",True
Matthew Hunt: akses ditolak.,True
Elizabeth: server is down.,True
Anthony Garner: pipeline gagal.,True
"Caleb: I'm dependency not available, so the task is curretnly blocked.",True
"Jamie Lopez: Karena rencana hari ini, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Bonnie: I'm no response yet, so the task is currently blocked.",True
Elizabeth Thompson: rencana hari ini.,False
"Russell Powell: Karena tidak ada kendala, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Ryan Pacheco: Karena masalah credential, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Saya masalah credential, jadi pekerajan tertunda untuk saat ini.",True
"Cynthia Williams: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Marc Lewis: Karena dependensi belum tersedia, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Jodi Roach: Karena rencana hari ini, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Taylor Smith: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
"Emily Coleman: Saya belum ada respon, jadi pekerjaan tertunda untuk saat ini.",True
"Alejandra King: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
Veronica: pipeline failed.,True
Christian Solis: belum ada respon.,True
"Krista Curtis: Karena akses ditolak, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Joseph Nicholson: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
Michael: server is down.,True
"Rhonda: I'm continuing the task, so the task is currently blocked.",False
"Desiree Bryant: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
Wesley: no blockers.,False
"Curtis Schneider: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
"Saya sprint berjalan lancar, jadi peekrjaan tertunda untuk saat ini.",False
"Jesse Martin: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
"Due to credential issue, I can'tp roceed with this task. I've tried a few fixes but nothing has worked so far.",True
"Laura Oneal: Karena akses ditolak, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Antonio: Due to can't access, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
"Robert Reynolds: Saya tidak bisa akses, jadi pekerjaan tertunda untuk saat ini.",True
"Chelsea Travis: Karena sprint berjalan lancar, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
Michelle: sprint is on track.,False
"Janet Wright: Karena rencana hari ini, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Karena tidak ada kendala, saat ini saya tidak bisa melanjutkan task ini. Sudah cob abeberapa solusi tapi belum berhasil.",False
"Matthew Walker: Karena menunggu tim lain, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Miss Kelly Dawson: Karena server down, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
Jose Woods: akses ditolak.,True
Angela Anderson: belum ada respon.,True
masalah credetnial.,True
Chad Reyes: tidak bisa akses.,True
Nicole Jones: tidak bisa akses.,True
"Devon Roberts: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
Alicia Williams: pipeline gagal.,True
"Saya depednensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
Denise Delgado: tidak bisa akses.,True
"Stephen Johnson: Saya server down, jadi pekerjaan tertunda untuk saat ini.",True
"Jesus Hale: Karena sedang dikerjakan, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Saya sedang dkierjakan, jadi pekerjaan tertunda untuk saat ini.",False
"Jason Love: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
Tammy Hart: melanjutkan tugas.,False
workign fine.,False
Robert: no response yet.,True
"Rebecca Sanchez: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
Jacob Paul: melanjutkan tugas.,False
Christopher Ruiz: rencana hari ini.,False
"Maria Torres: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
Cody Valentine: sprint berjalan lancar.,False
Gregory Alexander: server down.,True
"Karena menunggu tim lain, saat ini saya tidak bisa melanujtkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Matthew Lynch: Saya server down, jadi pekerjaan tertunda untuk saat ini.",True
Bryan Ramirez: belum ada respon.,True
"Mrs. Ashley Taylor: Karena menunggu tim lain, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Karena masalah credential, saat ini saya tidak bisa melanjutkan task ini. Sudah cob abeberapa solusi tapi belum berhasil.",True
"Paul Ferrell: Karena menunggu tim lain, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Hannah: Due to server is down, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
"David Sanchez: Saya pipeline gagal, jadi pekerjaan tertunda untuk saat ini.",True
"Marie: Due to planned for today, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Pamela Stewart: Saya menunggu tim lain, jadi pekerjaan tertunda untuk saat ini.",True
"Henry Rivera: Karena dependensi belum tersedia, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
progress aman.,False
"Saya sprint berjalan lancar, jadi pekerjaan tertunad untuk saat ini.",False
"Ian Porter: Karena masalah credential, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"I'm sprint is on track, so the task is currnetly blocked.",False
"Brandon Simmons: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
Kayla Smith: dependensi belum tersedia.,True
Jason Ramos: tidak ada kendala.,False
"Deanna Griffith: Karena rencana hari ini, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Cindy Cole: Karena pipeline gagal, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Adam Woods: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
"Debbie Haynes: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
"Stacy: I'm no blockers, so the task is currently blocked.",False
"Saya progress aman, jad ipekerjaan tertunda untuk saat ini.",False
Wendy Molina: sprint berjalan lancar.,False
"Vincent: Due to planned for today, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
Michelle Stephenson: sedang dikerjakan.,False
Edgar Alexander: tidak bisa akses.,True
"Mary Pace: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
"I'm sprint is on track, so the task is crurently blocked.",False
Shane: dependency not available.,True
"Jamie Brown: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
Derek: ongoing development.,False
"Douglas Hardy: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
"Michael Haley: Saya rencana hari ini, jadi pekerjaan tertunda untuk saat ini.",False
"Erin Carter: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
Jill Taylor: tidak ada kendala.,False
"Alexis Gonzalez: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
"Brian Pena: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
"Ricardo: I'm waiting on another team, so the task is currently blocked.",True
Shelly: waiting on another team.,True
"Laura Mckinney: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
"Carlos: I'm planned for today, so the task is currently blocked.",False
"Jenny :I'm access denied, so the task is currently blocked.",True
tidka ada kendala.,False
"Jose Nielsen: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
"Zachary Gallagher: Karena akses ditloak, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Amanda Hernandez: Saya sudah selesai, jadi pekerjaan tertunda untuk saat ini.",False
"Michael Schmidt: Saya tidak bisa akses, jadi pekerjaan tertunda untuk saat ini.",True
"Megan Decker: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
Mike Allen: tidak ada kendala.,False
"Erica Johnson: Karena akses ditolak, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Tiffany Norton: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
"Zachary Ramos: Saya server down, jadi pekerjaan tertunda untuk saat ini.",True
Scott Thomas: dependensi belum tersedia.,True
"Savannah: Due to completed task, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"April Welch: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
"Lisa Barnes: Saya belum ada respon, jadi pekerjaan tertunda untuk saat ini.",True
"Stephen: I'm pipeline failed, so the task is currently blocked.",True
"George: I'm continuing the task, so the task is currently blocked.",False
"David Reynolds: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
"Christopher Davis: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
tidak bisa akse.s,True
Daniel Murphy: akses ditolak.,True
can't cacess.,True
"Scott Moore: Karena menunggu tim lain, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
sevrer is down.,True
"Johnny: I'm server is down, so the task is currently blocked.",True
"Michelle Ortega: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
"Karena masalah credential, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberaap solusi tapi belum berhasil.",True
"Charles Harper: Karena sudah selesai, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"John: Due to completed task, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Stacy Berger: Saya tidak bisa akses, jadi pekerjaan tertunda untuk saat ini.",True
"Eric: I'm dependency not available, so the task is currently blocked.",True
Chelsea Smith: rencana hari ini.,False
Mrs. Barbara Yates MD: melanjutkan tugas.,False
Marissa Terry: pipeline gagal.,True
"I'm no response yet, so the task is currently blocke.d",True
"Mr. Ryan James: Saya pipeline gagal, jadi pekerjaan tertunda untuk saat ini.",True
"Susan Serrano: Saya menunggu tim lain, jadi pekerjaan tertunda untuk saat ini.",True
"Veronica: I'm pipeline failed, so the task is currently blocked.",True
"Danielle Ford: Karena rencana hari ini, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
Arthur Colon: rencana hari ini.,False
"Kim Gomez: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
"David Chapman: Karena belum ada respon, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Shannon Holland: Karena tidak bisa akses, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Elizabeth Morales: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
"Elizabeth Austin: Karena rencana hari ini, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
Hector Hamilton: belum ada respon.,True
Bobby: server is down.,True
"Francisco Coleman: Karena sedang dikerjakan, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
Charles Lin: belum ada respon.,True
Jason Nguyen: melanjutkan tugas.,False
"Richard: I'm access denied, so the task is currently blocked.",True
"I'm no response yet, sot he task is currently blocked.",True
Brianna Martinez: melanjutkan tugas.,False
"Daniel Phillips: Karena pipeline gagal, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Catherine George: Saya rencana hari ini, jadi pekerjaan tertunda untuk saat ini.",False
Erin Summers: menunggu tim lain.,True
"Jeffery Torres: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
"Brenda Hall: Saya akses ditolak, jadi pekerjaan tertunda untuk saat ini.",True
"Kaerna rencana hari ini, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Heather Murray: Saya belum ada respon, jadi pekerjaan tertunda untuk saat ini.",True
"Eric: Due to working fine, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
Sandra Martinez: akses ditolak.,True
Emily: continuing the task.,False
Misty: continuing the task.,False
"Barbara: I'm access denied, so hte task is currently blocked.",True
Krystal Kline DDS: akses ditolak.,True
Christina: no blockers.,False
"Tonya Wilson: Saya akses ditolak, jadi pekerjaan tertunda untuk saat ini.",True
"Betty Richradson: Saya sudah selesai, jadi pekerjaan tertunda untuk saat ini.",False
"Randy Phillips: Saya pipeline gagal, jadi pekerjaan tertunda untuk saat ini.",True
"Karena belum ada respon, saat ini saya tidak bisa melanjutkan task in.i Sudah coba beberapa solusi tapi belum berhasil.",True
"Danielle Warner: Saya rencana hari ini, jadi pekerjaan tertunda untuk saat ini.",False
Amanda Kelly: sedang dikerjakan.,False
"Darrell Curry: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
Ruben: can't access.,True
"Richard Kelly: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
Tara: dependency not available.,True
"Tiffany: I'm credential issue, so the task is currently blocked.",True
"Kevin Johnson: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
Hannah Patterson: sedang dikerjakan.,False
Christie Marquez: akses ditolak.,True
"Karena tidak ada kendala, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Ian: I'm no blockers, so the task is currently blocked.",False
"Kimberly Patel: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
"Charles Johnson: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
"Teresa Middleton: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
"Kim Carter: Saya sudah selesai, jadi pekerjaan tertunda untuk saat ini.",False
"Alexander Ryan: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
"Seth Donaldson: Saya tidak ada kendala, jadi pekerjaan tertunda untuk saat ini.",False
"Melvin Flores: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
"Cristina: I'm sprint is on track, so the task is currently blocked.",False
server is odwn.,True
Mariah Freeman: melanjutkan tugas.,False
"Christian Snow: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
"Brittany Johnson: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
Gabriel Hall: dependensi belum tersedia.,True
"Saya sdeang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
"Billy Williams: Karena menunggu tim lain, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"David Smith: Karena sprint berjalan lancar, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
Max: no blockers.,False
"Lee Rivera: Karena sprint berjalan lancar, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Saya rencana hari ini, jadi pekerjaan tertunda untku saat ini.",False
"Maria Lewis: Karena dependensi belum tersedia, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
Anthony Cook: melanjutkan tugas.,False
Matthew Jimenez: rencana hari ini.,False
Emily: planned for today.,False
"Saya sprint berjaaln lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Lindsay Hale: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
Wendy Miller: akses ditolak.,True
Terrence Ramirez: belum ada respon.,True
"Donna Montes: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
Anthony: can't access.,True
"I'm no blockers, so the task is currently blocked.",False
Zachary: waiting on another team.,True
"Elizabeth Hill: Saya tidak ada kendala, jadi pekerjaan tertunda untuk saat ini.",False
pipeline gagal.,True
"Andrew Shaw MD: Karena tidak bisa akses, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
Debra Blackburn: melanjutkan tugas.,False
"Howard Thompson: Saya tidak bisa akses, jadi pekerjaan tertunda untuk saat ini.",True
"Robert Griffin: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
"Steven Thompson: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
Darryl: credential issue.,True
David Rodriguez: usdah selesai.,False
"Patrick: I'm pipeline failed, so the task is currently blocked.",True
Amanda Huff: tidak bisa akses.,True
"Joseph King: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
progrses aman.,False
Mark Thompson: progress aman.,False
"Joseph Zavala: Saya pipeline gagal, jadi pekerjaan tertunda untuk saat ini.",True
"Nina Cline: Saya akses ditolak, jadi pekerjaan tertunda untuk saat ini.",True
"Shirley Taylor: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
"Saya dependensi belum tersedia, jadi pekerjaant ertunda untuk saat ini.",True
"Luke: Due to sprint is on track, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Samuel Short: Saya tidak bisa akses, jadi pekerjaan tertunda untuk saat ini.",True
seadng dikerjakan.,False
"Bob Cooper: Saya tidak bisa akses, jadi pekerjaan tertunda untuk saat ini.",True
"Brittany Henson MD: Saya akses ditolak, jadi pekerjaan tertunda untuk saat ini.",True
"Kimberly Knapp: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
"William Johnson: Saya tidak ada kendala, jadi pekerjaan tertunda untuk saat ini.",False
"Mariah Jones: Saya server down, jadi pekerjaan tertunda untuk saat ini.",True
"Jennifer Lopez: Karena tidak ada kendala, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Richard Bailey: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
"Kenneth Stokes: Saya pipeline gagal, jadi pekerjaan tertunda untuk saat ini.",True
Tony: credential issue.,True
Elizabeth: continuing the task.,False
"Joshua Ward: Saya tidak bisa akses, jadi pekerjaan tertunda untuk saat ini.",True
"Jeffery: I'm waiting on another team, so the task is currently blocked.",True
"Luis Wright: Saya belum ada respon, jadi pekerjaan tertunda untuk saat ini.",True
"Francisco: I'm credential issue, so the task is currently blocked.",True
William: working fine.,False
"Kimberly Stone DDS: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
"Pamela: I'm completed task, so the task is currently blocked.",False
"Saya sprint berjalan lnacar, jadi pekerjaan tertunda untuk saat ini.",False
Edward Hernandez: rencana hari ini.,False
Ashley: server is down.,True
askes ditolak.,True
"Olivia Dorsey: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
"Nicole: Due to no blockers, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Daniel Smith: Karena masalah credential, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Saya sprint berjalan lancar, jadi pekerjaa ntertunda untuk saat ini.",False
"Joshua Gomez: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
Daniel Mullins: sprint berjalan lancar.,False
Hannah White: melanjutkan tugas.,False
"Due to pipelnie failed, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
"Due to no response yet, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
"Desiree Patterson: Karena server down, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Michael: I'm continuing the task, so the task is currently blocked.",False
Felicia Terry: progress aman.,False
Jose: waiting on another team.,True
"Xavier Wilson: Saya menunggu tim lain, jadi pekerjaan tertunda untuk saat ini.",True
"Rhonda Morrison: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
"Kristin: I'm working fine, so the task is currently blocked.",False
"Laurie Silva: Saya server down, jadi pekerjaan tertunda untuk saat ini.",True
Caleb Barker: masalah credential.,True
"Corey Caldwell: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
"Frances Haley: Saya akses ditolak, jadi pekerjaan tertunda untuk saat ini.",True
"Saya sudah selesai, jadi pekerjaan tertunda untuk saat iin.",False
"Michael Graham: Karena melanjutkan tugas, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Dawn Douglas: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
"Sarah Jordan: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
"Brian Robles: Karena sedang dikerjakan, saat ini saya tidakb isa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
Tammy: no response yet.,True
Eugene Baldwin: progress aman.,False
Lisa Edwards: masalah credential.,True
"Margaret Hawkins DDS: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
"Courtney Miller: Karena sudah selesai, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
Julia: dependency not available.,True
"Angel Becker DVM: Saya akses ditolak, jadi pekerjaan tertunda untuk saat ini.",True
"Meghan: I'm working fine, so the task is currently blocked.",False
Elizabeth Williams: melanjutkan tugas.,False
"David Carter: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Wayne Morgan: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
"Due to continuing the task, I can't proceed with this task. I've tried a few fixes but nothing hsa worked so far.",False
"Sarah Beck: Karena server down, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
Lori Simmons: belum ada respon.,True
pipeline gaga.l,True
"Tyler Smith: Karena dependensi belum tersedia, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Stephen Bailey: Saya sudah selesai, jadi pekerjaan tertunda untuk saat ini.",False
"Saya pipeline gagal, jadi pekerjaan tertunda untuk saat iin.",True
"Michael Johnson: Saya rencana hari ini, jadi pekerjaan tertunda untuk saat ini.",False
Kelly: completed task.,False
"Elizabeth Thompson: Karena masalah credential, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Nicole: I'm server is down, so the task is currently blocked.",True
"I'm sprint is on track, so the task isc urrently blocked.",False
Annette Walters: sedang dikerjakan.,False
"Amy Miller: Karena progress aman, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Francisco Johnson: Karena tidak bisa akses, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Karena tidak bisa akses, saat ini saya tidak bisa melanjutkan task ini.S udah coba beberapa solusi tapi belum berhasil.",True
Richard Smith: progress aman.,False
Heather Carter: rencana hari ini.,False
"Laurie: Due to server is down, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
Rachael: sprint is on track.,False
Fernando: server is down.,True
"Robert Thompson: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
